price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
3500000,7424,3,1,1,no,no,no,no,no,0,no,unfurnished
3500000,3480,3,1,1,no,no,no,no,yes,0,no,unfurnished
3500000,3600,6,1,2,yes,no,no,no,no,1,no,unfurnished
3500000,3640,2,1,1,yes,no,no,no,no,1,no,semi-furnished
3500000,5900,2,1,1,yes,no,no,no,no,1,no,furnished
3500000,3120,3,1,2,yes,no,no,no,no,1,no,unfurnished
3500000,7350,2,1,1,yes,no,no,no,no,1,no,semi-furnished
3500000,3512,2,1,1,yes,no,no,no,no,1,yes,unfurnished
3500000,9500,3,1,2,yes,no,no,no,no,3,yes,unfurnished
3500000,5880,2,1,1,yes,no,no,no,no,0,no,unfurnished
3500000,12944,3,1,1,yes,no,no,no,no,0,no,unfurnished
3493000,4900,3,1,2,no,no,no,no,no,0,no,unfurnished
3465000,3060,3,1,1,yes,no,no,no,no,0,no,unfurnished
3465000,5320,2,1,1,yes,no,no,no,no,1,yes,unfurnished
3465000,2145,3,1,3,yes,no,no,no,no,0,yes,furnished
3430000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
3430000,3185,2,1,1,yes,no,no,no,no,2,no,unfurnished
3430000,3850,3,1,1,yes,no,no,no,no,0,no,unfurnished
3430000,2145,3,1,3,yes,no,no,no,no,0,yes,furnished
3430000,2610,3,1,2,yes,no,yes,no,no,0,yes,unfurnished
3430000,1950,3,2,2,yes,no,yes,no,no,0,yes,unfurnished
3423000,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished
3395000,4785,3,1,2,yes,yes,yes,no,yes,1,no,furnished
3395000,3450,3,1,1,yes,no,yes,no,no,2,no,unfurnished
3395000,3640,2,1,1,yes,no,no,no,no,0,no,furnished
3360000,3500,4,1,2,yes,no,no,no,yes,2,no,unfurnished
3360000,4960,4,1,3,no,no,no,no,no,0,no,semi-furnished
3360000,4120,2,1,2,yes,no,no,no,no,0,no,unfurnished
3360000,4750,2,1,1,yes,no,no,no,no,0,no,unfurnished
3360000,3720,2,1,1,no,no,no,no,yes,0,no,unfurnished
3360000,3750,3,1,1,yes,no,no,no,no,0,no,unfurnished
3360000,3100,3,1,2,no,no,yes,no,no,0,no,semi-furnished
3360000,3185,2,1,1,yes,no,yes,no,no,2,no,furnished
3353000,2700,3,1,1,no,no,no,no,no,0,no,furnished
3332000,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished
3325000,4040,2,1,1,yes,no,no,no,no,1,no,unfurnished
3325000,4775,4,1,2,yes,no,no,no,no,0,no,unfurnished
3290000,2500,2,1,1,no,no,no,no,yes,0,no,unfurnished
3290000,3180,4,1,2,yes,no,yes,no,yes,0,no,unfurnished
3290000,6060,3,1,1,yes,yes,yes,no,no,0,no,furnished
3290000,3480,4,1,2,no,no,no,no,no,1,no,semi-furnished
3290000,3792,4,1,2,yes,no,no,no,no,0,no,semi-furnished
3290000,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished
3290000,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished
3290000,5880,3,1,1,yes,no,no,no,no,1,no,unfurnished
3255000,4500,2,1,1,no,no,no,no,no,0,no,semi-furnished
3255000,3930,2,1,1,no,no,no,no,no,0,no,unfurnished
3234000,3640,4,1,2,yes,no,yes,no,no,0,no,unfurnished
3220000,4370,3,1,2,yes,no,no,no,no,0,no,unfurnished
3220000,2684,2,1,1,yes,no,no,no,yes,1,no,unfurnished
3220000,4320,3,1,1,no,no,no,no,no,1,no,unfurnished
3220000,3120,3,1,2,no,no,no,no,no,0,no,furnished
3150000,3450,1,1,1,yes,no,no,no,no,0,no,furnished
3150000,3986,2,2,1,no,yes,yes,no,no,1,no,unfurnished
3150000,3500,2,1,1,no,no,yes,no,no,0,no,semi-furnished
3150000,4095,2,1,1,yes,no,no,no,no,2,no,semi-furnished
3150000,1650,3,1,2,no,no,yes,no,no,0,no,unfurnished
3150000,3450,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
3150000,6750,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3150000,9000,3,1,2,yes,no,no,no,no,2,no,semi-furnished
3150000,3069,2,1,1,yes,no,no,no,no,1,no,unfurnished
3143000,4500,3,1,2,yes,no,no,no,yes,0,no,unfurnished
3129000,5495,3,1,1,yes,no,yes,no,no,0,no,unfurnished
3118850,2398,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
3115000,3000,3,1,1,no,no,no,no,yes,0,no,unfurnished
3115000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
3115000,3500,2,1,1,yes,no,no,no,no,0,no,unfurnished
3087000,8100,2,1,1,yes,no,no,no,no,1,no,unfurnished
3080000,4960,2,1,1,yes,no,yes,no,yes,0,no,unfurnished
3080000,2160,3,1,2,no,no,yes,no,no,0,no,semi-furnished
3080000,3090,2,1,1,yes,yes,yes,no,no,0,no,unfurnished
3080000,4500,2,1,2,yes,no,no,yes,no,1,no,semi-furnished
3045000,3800,2,1,1,yes,no,no,no,no,0,no,unfurnished
3010000,3090,3,1,2,no,no,no,no,no,0,no,semi-furnished
3010000,3240,3,1,2,yes,no,no,no,no,2,no,semi-furnished
3010000,2835,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3010000,4600,2,1,1,yes,no,no,no,no,0,no,furnished
3010000,5076,3,1,1,no,no,no,no,no,0,no,unfurnished
3010000,3750,3,1,2,yes,no,no,no,no,0,no,unfurnished
3010000,3630,4,1,2,yes,no,no,no,no,3,no,semi-furnished
3003000,8050,2,1,1,yes,no,no,no,no,0,no,unfurnished
2975000,4352,4,1,2,no,no,no,no,no,1,no,unfurnished
2961000,3000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
2940000,5850,3,1,2,yes,no,yes,no,no,1,no,unfurnished
2940000,4960,2,1,1,yes,no,no,no,no,0,no,unfurnished
2940000,3600,3,1,2,no,no,no,no,no,1,no,unfurnished
2940000,3660,4,1,2,no,no,no,no,no,0,no,unfurnished
2940000,3480,3,1,2,no,no,no,no,no,1,no,semi-furnished
2940000,2700,2,1,1,no,no,no,no,no,0,no,furnished
2940000,3150,3,1,2,no,no,no,no,no,0,no,unfurnished
2940000,6615,3,1,2,yes,no,no,no,no,0,no,semi-furnished
2870000,3040,2,1,1,no,no,no,no,no,0,no,unfurnished
2870000,3630,2,1,1,yes,no,no,no,no,0,no,unfurnished
2870000,6000,2,1,1,yes,no,no,no,no,0,no,semi-furnished
2870000,5400,4,1,2,yes,no,no,no,no,0,no,unfurnished
2852500,5200,4,1,3,yes,no,no,no,no,0,no,unfurnished
2835000,3300,3,1,2,no,no,no,no,no,1,no,semi-furnished
2835000,4350,3,1,2,no,no,no,yes,no,1,no,unfurnished
2835000,2640,2,1,1,no,no,no,no,no,1,no,furnished
2800000,2650,3,1,2,yes,no,yes,no,no,1,no,unfurnished
2800000,3960,3,1,1,yes,no,no,no,no,0,no,furnished
2730000,6800,2,1,1,yes,no,no,no,no,0,no,unfurnished
2730000,4000,3,1,2,yes,no,no,no,no,1,no,unfurnished
2695000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
2660000,3934,2,1,1,yes,no,no,no,no,0,no,unfurnished
2660000,2000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
2660000,3630,3,3,2,no,yes,no,no,no,0,no,unfurnished
2660000,2800,3,1,1,yes,no,no,no,no,0,no,unfurnished
2660000,2430,3,1,1,no,no,no,no,no,0,no,unfurnished
2660000,3480,2,1,1,yes,no,no,no,no,1,no,semi-furnished
2660000,4000,3,1,1,yes,no,no,no,no,0,no,semi-furnished
2653000,3185,2,1,1,yes,no,no,no,yes,0,no,unfurnished
2653000,4000,3,1,2,yes,no,no,no,yes,0,no,unfurnished
2604000,2910,2,1,1,no,no,no,no,no,0,no,unfurnished
2590000,3600,2,1,1,yes,no,no,no,no,0,no,unfurnished
2590000,4400,2,1,1,yes,no,no,no,no,0,no,unfurnished
2590000,3600,2,2,2,yes,no,yes,no,no,1,no,furnished
2520000,2880,3,1,1,no,no,no,no,no,0,no,unfurnished
2520000,3180,3,1,1,no,no,no,no,no,0,no,unfurnished
2520000,3000,2,1,2,yes,no,no,no,no,0,no,furnished
2485000,4400,3,1,2,yes,no,no,no,no,0,no,unfurnished
2485000,3000,3,1,2,no,no,no,no,no,0,no,semi-furnished
2450000,3210,3,1,2,yes,no,yes,no,no,0,no,unfurnished
2450000,3240,2,1,1,no,yes,no,no,no,1,no,unfurnished
2450000,3000,2,1,1,yes,no,no,no,no,1,no,unfurnished
2450000,3500,2,1,1,yes,yes,no,no,no,0,no,unfurnished
2450000,4840,2,1,2,yes,no,no,no,no,0,no,unfurnished
2450000,7700,2,1,1,yes,no,no,no,no,0,no,unfurnished
2408000,3635,2,1,1,no,no,no,no,no,0,no,unfurnished
2380000,2475,3,1,2,yes,no,no,no,no,0,no,furnished
2380000,2787,4,2,2,yes,no,no,no,no,0,no,furnished
2380000,3264,2,1,1,yes,no,no,no,no,0,no,unfurnished
2345000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished
2310000,3180,2,1,1,yes,no,no,no,no,0,no,unfurnished
2275000,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished
2275000,3970,1,1,1,no,no,no,no,no,0,no,unfurnished
2275000,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished
2240000,1950,3,1,1,no,no,no,yes,no,0,no,unfurnished
2233000,5300,3,1,1,no,no,no,no,yes,0,yes,unfurnished
2135000,3000,2,1,1,no,no,no,no,no,0,no,unfurnished
2100000,2400,3,1,2,yes,no,no,no,no,0,no,unfurnished
2100000,3000,4,1,2,yes,no,no,no,no,0,no,unfurnished
2100000,3360,2,1,1,yes,no,no,no,no,1,no,unfurnished
1960000,3420,5,1,2,no,no,no,no,no,0,no,unfurnished
1890000,1700,3,1,2,yes,no,no,no,no,0,no,unfurnished
1890000,3649,2,1,1,yes,no,no,no,no,0,no,unfurnished
1855000,2990,2,1,1,no,no,no,no,no,1,no,unfurnished
1820000,3000,2,1,1,yes,no,yes,no,no,2,no,unfurnished
1767150,2400,3,1,1,no,no,no,no,no,0,no,semi-furnished
1750000,3620,2,1,1,yes,no,no,no,no,0,no,unfurnished
1750000,2910,3,1,1,no,no,no,no,no,0,no,furnished
1750000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
3537359,2024,2,0,2,no,no,yes,no,no,0,no,unfurnished
3825013,3598,2,0,0,yes,no,yes,no,yes,0,yes,furnished
5611601,6647,3,0,0,yes,no,no,no,yes,0,no,semi-furnished
2950071,6624,3,1,1,yes,no,no,no,no,0,no,semi-furnished
4790645,3220,3,1,2,no,no,yes,no,no,0,no,semi-furnished
3960105,7322,3,0,2,yes,no,no,no,no,0,no,unfurnished
3829345,4163,1,1,0,no,no,no,no,no,0,no,unfurnished
5282043,3142,2,1,1,yes,no,no,no,no,1,no,semi-furnished
3883175,3887,2,0,0,yes,no,yes,no,no,2,no,semi-furnished
3978613,3057,2,0,1,yes,no,yes,no,no,0,no,furnished
6153848,6691,2,2,3,yes,no,no,no,yes,0,no,semi-furnished
3849480,8368,2,0,1,yes,no,no,no,yes,1,no,unfurnished
5856858,5617,4,2,1,no,no,no,no,no,2,no,unfurnished
5159342,6507,3,1,1,yes,yes,no,no,no,0,no,furnished
3637698,3771,1,1,1,yes,no,yes,no,yes,0,no,semi-furnished
4930033,12835,2,1,0,yes,no,no,no,yes,2,no,unfurnished
5880662,4608,3,1,2,yes,no,yes,no,no,0,no,furnished
3498672,3620,2,1,0,yes,no,no,no,yes,2,no,semi-furnished
3216732,3163,2,1,1,yes,no,no,no,no,2,no,furnished
2422341,4819,1,0,1,yes,no,no,no,yes,0,no,unfurnished
2589580,3187,3,1,1,yes,no,no,no,no,0,no,semi-furnished
3108073,4397,2,1,1,yes,no,yes,no,no,0,no,semi-furnished
4842226,10169,1,0,1,yes,no,no,no,no,2,no,semi-furnished
5909174,3820,4,1,2,yes,no,no,no,no,0,no,semi-furnished
2929792,3599,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
5748186,6934,3,1,1,no,no,no,no,no,2,yes,semi-furnished
3147072,3169,1,0,2,no,no,no,no,no,0,no,semi-furnished
3878580,3249,2,2,1,yes,no,no,no,no,0,no,semi-furnished
1787439,2923,3,0,0,yes,no,yes,no,no,0,no,semi-furnished
2653797,4103,1,1,0,yes,no,yes,no,no,0,no,furnished
2914137,7887,1,1,0,no,no,no,no,no,0,no,semi-furnished
4308820,6670,2,0,0,yes,no,no,no,no,0,no,furnished
6188287,5289,2,1,2,yes,yes,yes,no,no,0,no,unfurnished
4570505,5891,2,0,1,yes,no,no,no,no,1,no,semi-furnished
4442993,4535,4,0,1,yes,no,no,no,no,0,no,semi-furnished
2085533,4049,3,0,2,yes,yes,no,no,no,0,no,semi-furnished
5486220,2671,3,2,1,yes,no,no,no,no,0,yes,semi-furnished
6175344,3404,4,0,2,yes,no,no,no,no,0,no,semi-furnished
4167732,3955,3,1,3,yes,no,yes,no,no,0,no,semi-furnished
8266385,6061,2,2,1,yes,yes,yes,no,no,0,no,semi-furnished
2846935,3403,3,0,1,yes,no,yes,no,no,0,no,semi-furnished
3941328,4039,3,0,2,yes,no,no,no,no,0,no,unfurnished
4245665,6451,3,0,2,no,yes,yes,no,no,0,no,furnished
4163015,4037,4,1,1,yes,yes,yes,no,yes,0,no,semi-furnished
3426072,2974,3,0,1,yes,no,no,no,no,0,yes,furnished
3513569,3613,5,0,1,no,no,yes,no,yes,1,no,unfurnished
8783638,4620,3,2,2,yes,no,no,no,no,1,yes,semi-furnished
2843414,2517,3,0,1,yes,no,no,no,yes,0,yes,semi-furnished
5130979,5465,2,1,1,yes,yes,yes,no,no,0,no,semi-furnished
6644071,5647,2,0,0,no,no,no,no,no,1,no,furnished
4508184,3475,3,1,2,yes,no,no,no,no,0,no,unfurnished
9297287,6469,3,2,2,no,no,no,no,yes,0,no,semi-furnished
3258963,3834,4,0,2,yes,no,yes,no,no,0,no,furnished
6106981,6280,3,0,2,no,no,yes,no,yes,0,yes,semi-furnished
3972878,3504,2,2,0,yes,no,yes,no,yes,0,no,semi-furnished
4065948,4550,2,2,2,yes,no,yes,no,no,0,no,semi-furnished
2864955,4446,1,0,1,yes,yes,yes,no,no,0,no,furnished
6343268,5078,2,0,1,yes,no,yes,no,yes,0,no,semi-furnished
4342705,4388,3,0,0,yes,no,no,no,no,0,yes,unfurnished
3669893,3873,2,0,1,yes,yes,no,no,no,1,no,furnished
4965735,3456,1,0,1,yes,no,yes,no,no,0,yes,semi-furnished
2212966,3991,1,0,0,yes,yes,yes,no,no,0,no,unfurnished
3612061,4038,1,0,0,yes,no,no,no,no,0,no,furnished
1977623,3556,1,1,1,yes,no,no,no,yes,0,no,semi-furnished
3934901,8202,2,0,0,yes,no,no,no,yes,2,no,furnished
2673549,4310,2,1,2,yes,no,no,yes,no,1,no,unfurnished
3600078,4125,2,2,1,yes,yes,no,no,no,2,yes,unfurnished
4006532,3527,3,1,2,yes,no,no,no,yes,0,no,unfurnished
4432754,3519,2,1,2,yes,no,no,no,yes,0,no,furnished
4487588,4392,3,0,0,yes,no,no,no,yes,0,no,furnished
9257414,6487,3,1,2,yes,no,no,yes,no,1,yes,semi-furnished
3139127,8160,2,0,1,yes,yes,no,no,no,1,no,unfurnished
10178288,8753,4,3,3,yes,no,no,no,no,1,no,furnished
4733943,5933,1,0,1,yes,yes,no,no,no,0,yes,semi-furnished
2969735,3266,2,1,1,yes,no,no,no,no,1,no,semi-furnished
5965109,11440,2,0,2,yes,no,yes,yes,no,2,yes,semi-furnished
12208559,7638,4,1,2,no,yes,yes,no,no,2,yes,semi-furnished
5158656,6263,2,1,0,yes,no,no,no,yes,0,no,unfurnished
3738324,3796,1,1,0,no,no,no,no,yes,1,no,semi-furnished
6184318,5358,2,2,1,yes,no,no,no,no,1,no,unfurnished
3648273,4075,1,1,1,yes,no,yes,no,no,0,no,semi-furnished
3793248,5590,2,1,0,yes,no,no,no,no,0,no,semi-furnished
4110610,2683,3,3,1,yes,no,no,no,no,0,no,unfurnished
5914928,3641,3,1,1,yes,no,yes,no,yes,0,no,semi-furnished
3727134,4955,3,0,2,yes,no,yes,no,yes,0,no,semi-furnished
3668230,3257,2,1,1,yes,no,yes,no,yes,0,no,unfurnished
3009817,2614,2,0,1,yes,no,no,no,no,0,no,semi-furnished
5978313,6544,2,0,0,yes,no,no,no,no,2,no,semi-furnished
5031967,3030,2,0,1,yes,no,no,no,no,0,yes,furnished
3736813,3907,2,0,0,yes,no,yes,no,yes,0,no,semi-furnished
3494049,3609,4,1,1,yes,no,no,no,no,2,no,semi-furnished
2684212,2675,2,0,2,yes,no,yes,no,no,1,no,unfurnished
9858040,5581,2,1,3,yes,no,yes,no,no,0,no,furnished
4664247,4168,2,1,1,yes,no,no,no,no,0,no,unfurnished
2948245,7888,1,0,0,yes,yes,no,no,no,0,no,semi-furnished
3162525,3131,3,0,2,yes,no,no,no,no,0,no,unfurnished
3570481,4047,1,1,0,yes,no,no,no,no,0,no,unfurnished
3515554,4015,3,1,2,yes,yes,no,no,yes,0,no,unfurnished
3525787,12916,3,1,1,yes,no,no,no,no,0,no,furnished
7898976,6059,4,1,3,yes,no,no,no,no,1,no,unfurnished
4289335,3913,2,0,2,yes,yes,no,no,no,1,no,furnished
6421068,6603,1,0,0,yes,yes,no,no,no,1,no,semi-furnished
4972345,6164,3,1,0,yes,no,no,no,yes,0,no,furnished
5675725,10449,3,1,1,yes,no,no,no,yes,1,no,semi-furnished
5444246,5057,2,0,3,yes,yes,no,no,no,0,no,semi-furnished
3699972,4033,2,0,0,yes,no,no,no,yes,0,no,furnished
3551138,13088,2,1,0,no,no,no,no,yes,0,no,semi-furnished
3124195,3899,3,0,1,yes,no,no,no,yes,0,no,unfurnished
3620018,4209,2,2,1,yes,yes,no,no,no,2,yes,unfurnished
3656995,4316,2,1,0,yes,no,no,no,no,0,no,unfurnished
6510509,5970,3,1,2,yes,no,yes,no,no,0,no,furnished
5195602,7984,3,1,1,no,no,yes,no,no,0,no,furnished
4250814,4706,2,1,1,yes,no,no,no,no,2,yes,semi-furnished
3009456,8132,2,0,1,yes,no,no,no,no,0,no,semi-furnished
2396856,3823,3,0,1,yes,no,no,no,yes,0,no,semi-furnished
6059329,6471,2,1,2,yes,no,no,no,no,0,no,semi-furnished
2520271,3772,1,0,1,yes,yes,yes,no,no,0,yes,unfurnished
4538105,8144,3,1,0,yes,no,no,no,no,0,no,unfurnished
6739465,11925,4,1,1,yes,no,yes,no,no,1,no,unfurnished
8768967,4558,2,0,2,yes,no,no,no,yes,2,yes,semi-furnished
5285270,8468,3,0,0,yes,no,no,no,no,2,no,semi-furnished
3827484,4061,1,0,1,yes,no,yes,no,no,0,no,furnished
7381271,11477,4,1,1,yes,no,no,no,no,0,no,furnished
5364737,6481,3,2,0,yes,no,no,no,no,0,no,unfurnished
5437574,6752,3,0,1,yes,no,no,no,no,0,no,furnished
9793468,6078,3,3,2,yes,no,no,no,no,1,no,furnished
3385468,9576,2,0,1,no,no,no,yes,no,2,yes,furnished
6174211,4153,5,1,2,yes,no,no,no,no,0,no,unfurnished
3993944,5487,3,0,1,yes,no,no,no,yes,2,no,semi-furnished
9258695,6524,4,1,1,yes,no,no,no,no,0,no,furnished
6825442,12066,4,2,2,no,no,yes,no,no,1,no,semi-furnished
3542621,3587,3,0,1,yes,no,no,no,no,0,no,unfurnished
7242350,8948,2,0,0,yes,yes,no,no,yes,1,no,unfurnished
2363522,3791,2,0,0,yes,no,no,no,yes,0,no,semi-furnished
2866605,3959,1,0,0,yes,no,no,no,no,0,no,unfurnished
6854277,6107,3,0,1,yes,no,no,no,no,0,yes,furnished
3672080,3064,3,1,2,yes,no,no,no,no,0,no,unfurnished
6867345,6083,2,1,0,yes,no,no,no,yes,0,no,furnished
7636380,6416,3,2,4,yes,no,no,no,no,0,no,furnished
4767853,2770,1,1,2,yes,no,yes,no,no,0,yes,semi-furnished
4865679,4497,3,2,1,yes,yes,yes,no,no,0,no,unfurnished
4455046,5203,2,0,1,yes,no,yes,no,no,0,yes,unfurnished
2578598,2236,2,1,2,yes,yes,no,no,no,0,yes,unfurnished
5910811,4897,3,1,1,yes,no,no,no,yes,0,yes,semi-furnished
3879077,3675,2,1,1,no,no,no,no,yes,0,no,semi-furnished
2956273,4353,3,0,2,yes,no,no,no,no,1,no,furnished
6214276,5475,3,1,0,yes,no,yes,no,no,0,no,unfurnished
5482107,3135,2,2,1,yes,no,yes,no,yes,0,no,semi-furnished
5836711,5803,4,1,3,yes,no,yes,no,no,0,no,furnished
8154525,6955,5,0,2,yes,no,no,no,no,0,no,semi-furnished
3760941,3028,2,1,2,no,no,no,no,no,0,no,furnished
4578124,3027,1,0,2,yes,yes,yes,no,yes,0,no,unfurnished
3909498,5774,2,0,1,yes,no,no,no,no,2,no,unfurnished
4768239,4394,4,3,1,yes,no,yes,no,no,2,no,semi-furnished
9358764,3343,4,1,2,yes,no,no,no,no,1,no,furnished
5025343,3054,3,1,1,no,no,no,no,yes,0,no,semi-furnished
9293661,7762,2,2,2,no,no,no,no,no,0,no,semi-furnished
5308867,7739,3,0,0,yes,no,no,no,no,1,no,semi-furnished
3508842,2311,2,1,3,yes,yes,no,no,no,0,no,unfurnished
3537788,4101,1,1,0,yes,no,no,no,no,0,no,unfurnished
7300953,9056,3,2,4,yes,no,no,no,no,1,yes,furnished
3295393,4138,2,0,1,yes,yes,no,no,no,0,no,semi-furnished
4596328,6441,1,1,0,yes,no,no,no,no,3,no,semi-furnished
3625183,4112,2,0,1,yes,no,yes,no,no,0,no,semi-furnished
5907740,6528,2,1,1,yes,no,no,no,no,2,no,semi-furnished
3568575,4808,3,0,2,yes,no,yes,no,no,0,no,unfurnished
5203942,4718,1,2,0,yes,no,no,no,yes,2,no,semi-furnished
3410479,9509,2,1,2,no,yes,yes,no,no,2,no,furnished
3438861,7346,2,0,1,yes,yes,yes,no,no,1,no,semi-furnished
3764503,3670,2,0,0,no,no,no,no,no,1,no,unfurnished
5142261,6628,3,1,2,yes,no,no,no,no,0,no,semi-furnished
3466213,4354,3,0,2,yes,no,no,no,no,0,no,semi-furnished
3274044,4567,2,1,1,no,no,yes,no,no,0,yes,semi-furnished
3556640,4553,1,1,0,yes,no,no,no,no,0,no,semi-furnished
3817232,3225,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
6054747,6938,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
3384921,4055,2,0,1,yes,no,no,no,yes,0,no,semi-furnished
5978609,7008,3,1,0,yes,no,no,no,no,2,no,furnished
1724336,2900,3,0,0,yes,no,no,no,no,0,yes,unfurnished
5178096,6039,3,0,1,yes,no,no,no,yes,0,no,furnished
7656518,5867,3,2,3,yes,no,no,yes,no,1,no,semi-furnished
4949035,4531,3,3,2,yes,no,no,no,no,1,yes,furnished
4016721,6462,2,0,2,yes,no,no,no,yes,0,no,semi-furnished
3434032,3210,2,0,0,yes,yes,no,no,no,1,no,unfurnished
8096241,6861,3,1,3,yes,no,yes,no,yes,2,yes,furnished
6644228,6543,3,0,2,yes,no,yes,no,no,0,no,semi-furnished
4318185,4433,2,2,3,yes,no,yes,no,yes,1,yes,furnished
8582776,7197,2,1,1,yes,yes,no,no,no,1,no,furnished
2148085,3822,2,0,2,yes,no,yes,yes,no,0,no,furnished
5890093,4988,2,0,4,yes,no,yes,no,yes,0,yes,unfurnished
2866152,5848,2,0,2,yes,no,no,no,yes,0,yes,unfurnished
3432978,4856,3,1,2,yes,no,yes,no,no,0,no,furnished
3447183,2368,3,0,3,yes,no,yes,no,no,0,yes,semi-furnished
4161467,8124,1,0,0,no,no,no,no,no,0,yes,semi-furnished
7745969,6415,2,2,4,yes,no,no,no,no,2,yes,furnished
4337853,4011,3,0,0,no,no,no,no,no,1,yes,furnished
3800776,3898,2,0,1,yes,no,yes,no,yes,0,no,unfurnished
7906496,5843,4,2,3,yes,no,no,no,no,1,no,semi-furnished
3022608,8105,2,1,0,yes,no,yes,no,yes,1,yes,semi-furnished
3002783,2801,2,0,1,yes,no,no,no,no,0,no,unfurnished
3403082,4304,2,1,1,yes,no,yes,no,no,0,no,unfurnished
7414144,5957,4,2,4,no,no,no,no,no,0,yes,unfurnished
1608337,3587,2,0,1,yes,no,no,no,no,0,no,semi-furnished
3414976,3534,2,0,0,yes,no,yes,no,yes,0,no,semi-furnished
4620079,9605,4,2,2,no,no,no,no,no,1,yes,furnished
5537837,2976,2,2,0,yes,no,no,no,no,0,no,semi-furnished
3316956,4073,2,1,0,no,yes,no,no,no,0,yes,semi-furnished
5205153,7064,3,1,1,yes,no,no,no,no,2,no,unfurnished
8474077,4529,3,1,1,yes,no,yes,no,no,0,no,unfurnished
4855188,2914,2,1,3,no,no,no,no,yes,0,yes,unfurnished
3455155,5892,2,0,0,yes,no,yes,no,no,0,yes,semi-furnished
2394658,4099,3,0,1,no,no,no,no,no,0,no,semi-furnished
4243349,5869,1,1,0,yes,no,no,no,no,2,no,semi-furnished
2930741,3123,2,0,1,yes,no,no,yes,no,0,no,unfurnished
1949745,1742,2,1,2,yes,no,no,no,yes,0,yes,unfurnished
3264472,4601,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3578743,2239,3,1,3,no,no,no,no,no,0,no,semi-furnished
3064536,3787,2,0,1,yes,no,yes,no,yes,0,no,semi-furnished
7855380,6704,3,1,2,no,no,yes,no,no,0,no,unfurnished
4190900,5698,2,0,0,yes,no,no,no,no,2,no,unfurnished
2865933,3946,2,1,1,yes,no,no,no,no,0,no,furnished
6595311,3718,2,1,2,yes,no,yes,yes,yes,1,no,unfurnished
5569385,6571,3,2,0,yes,no,yes,no,no,0,no,semi-furnished
3775153,4629,1,0,0,yes,no,no,no,no,0,no,unfurnished
8462969,6080,3,1,3,no,no,yes,no,yes,0,no,unfurnished
4050535,3045,4,0,3,no,no,no,no,no,2,no,unfurnished
3901725,3319,2,1,1,yes,no,no,no,no,1,yes,semi-furnished
4106476,3682,2,1,0,yes,yes,no,no,no,0,yes,furnished
8640917,6473,4,1,1,yes,no,no,no,no,2,no,unfurnished
4373735,1642,4,0,2,yes,no,yes,no,no,0,no,semi-furnished
3234578,3846,3,0,2,yes,no,no,no,no,0,yes,semi-furnished
4004990,3555,2,1,1,no,no,no,no,no,0,no,semi-furnished
3832745,8532,2,1,1,no,yes,no,no,no,1,yes,semi-furnished
3451534,3991,1,0,0,yes,no,yes,no,yes,0,yes,furnished
5122426,3634,2,0,1,yes,no,no,no,no,0,no,furnished
6887753,7582,2,1,0,yes,no,yes,no,yes,2,yes,unfurnished
6801906,6582,1,1,4,yes,no,no,no,yes,0,yes,furnished
6924220,6134,2,1,0,yes,no,yes,no,no,1,yes,unfurnished
6651943,6423,2,1,2,yes,no,no,no,no,0,no,unfurnished
5828581,6600,3,1,0,no,no,yes,no,no,0,no,furnished
3800280,3869,2,1,1,yes,no,no,no,no,0,no,unfurnished
8552907,5817,2,1,4,no,no,no,no,yes,0,yes,semi-furnished
5706147,6903,2,1,1,yes,yes,no,no,no,2,no,semi-furnished
3042832,3448,0,1,0,yes,no,no,no,no,0,yes,furnished
3401145,3429,2,1,1,yes,no,yes,no,no,2,no,semi-furnished
3828344,3940,1,0,0,yes,no,no,no,no,0,no,semi-furnished
3167528,4140,1,0,0,yes,no,no,yes,no,1,no,unfurnished
2643914,2362,2,0,0,no,no,no,no,no,0,no,furnished
4612320,5584,1,0,2,yes,yes,no,no,no,0,no,unfurnished
4023927,4228,3,1,2,yes,no,no,no,no,1,yes,unfurnished
3495767,3895,1,1,0,yes,yes,no,no,no,0,yes,furnished
7601170,6526,3,1,3,no,no,no,no,no,2,yes,semi-furnished
